page_chunk,page_number,group_value,group_confidence,group_notes_value,group_notes_confidence,series_value,series_confidence,series_notes_value,series_notes_confidence,unit_value,unit_confidence,finding_aid_reference_raw_value,finding_aid_reference_raw_confidence,text_value,text_confidence,start_date_original_value,start_date_original_confidence,end_date_original_value,end_date_original_confidence,start_date_formatted_value,start_date_formatted_confidence,end_date_formatted_value,end_date_formatted_confidence,annotations
10,46-50,,,,,,,,,,,4/19,5/5,"Agreement between WWF and Transport Workers Union (Tas. Branch) for ports of Launceston and Beauty Point, 1960. Admitted for information of AFSA members. Re line of demarcation ""from Shed to Hook and Hook to Shed"" with a few exceptions. 2pp. (t.s.). 4 Mar. 1960.",5/5,4 Mar. 1960.,5/5,,,1960-03-04,5/5,,,[]
10,46-50,4,5/5,GROUP 4.,5/5,,,,,,,,,GROUP 4.,5/5,,,,,,,,,[]
10,46-50,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,,,[]
10,46-50,,,,,,,,,Unit 15,5/5,20,5/5,"Transport Workers Award, 1960. Copy of 1960 Agreement and of the Special Vehicles Agreement. 3pp. 24 May 1961.",5/5,24 May 1961.,5/5,,,1961-05-24,5/5,,,[]
10,46-50,,,,,,,,,,,4/21,5/5,"Notes on 1961 conference between representatives of AFSA and employers re service of a log of claims for a federal award. Discusses claims of AFSA State Branches, employers' attitude. 7pp. 8 June 1961.",5/5,8 June 1961.,5/5,,,1961-06-08,5/5,,,[]
10,46-50,,,,,,,,,,,4/22,5/5,"Copy of an industrial agreement between Melbourne Steamship Co. Ltd and WWF to govern wages and working conditions of employees in terminals of Tasmanian ferry vessels at Melbourne, Devonport and adjacent ports in northern Tasmania. 8pp. Sept. 1961.",5/5,Sept. 1961.,5/5,,,1961-09-01,5/5,,,[]
10,46-50,,,,,,,,,,,4/23,5/5,"The Foremen Stevedores Award, 1962. Victoria, S.A., Tas., W.A., Contains provisions re preference of employment, holidays, overtime, long service leave, minimum payments, obnoxious cargoes, protective clothing. 23pp. (2 copies). Jan. 1962.",5/5,Jan. 1962.,5/5,,,1962-01-01,5/5,,,[]
10,46-50,,,,,,,,,,,4/24,5/5,ASIA decision re transfer of waterside workers in port of Sydney. 7pp. 19 Nov. 1963.,5/5,19 Nov. 1963.,5/5,,,1963-11-19,5/5,,,[]
10,46-50,,,,,,,,,,,4/25,5/5,Agreement between The Australian National Line and AFSA re employment at terminals where roll-on roll-off vessels operate. Transcript of proceedings and judgement before Arbitration Commission. C. No. 16 of 1965. 10pp.,5/5,1965.,5/5,,,1965-01-01,5/5,,,[]
10,46-50,,,,,,,,,,,4/26,5/5,"The Foremen Stevedores' Award, 1962, as amended to 1966. 15pp. 31 Aug. 1966.",5/5,1962,5/5,31 Aug. 1966.,5/5,1962-01-01,5/5,1966-08-31,5/5,[]
10,46-50,,,,,,,,,,,4/27,5/5,"AFSA Agreement. Conditions of travel for Victorian foremen. Re air travel (Portland and interstate), and road transport. 1p. n.d.",5/5,n.d.,5/5,,,,,,,[]
10,46-50,,,,,,,,,,,4/28,5/5,Waterside Workers' rates of jy operative 1 July 1967. 2pp.,2/5,1 July 1967.,5/5,,,1967-07-01,5/5,,,[]
10,46-50,,,,,,,,,,,4/29,5/5,Report of meeting between employers and AFSA (North Tas. Branch) re new log of claims. One copy with notes in margin. 5pp. (3 copies). me 1967.,2/5,me 1967.,2/5,,,1967-06-01,3/5,,,[]
10,46-50,4,5/5,GROUP 4.,5/5,,,,,,,,,GROUP 4.,5/5,,,,,,,,,[]
10,46-50,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,,,[]
10,46-50,,,,,Undated Agreements,5/5,,,,,,,Undated Agreements,5/5,,,,,,,,,[]
10,46-50,,,,,,,,,Unit 15,5/5,4/30/1,5/5,Proposal for an agreement between AFSA and WWF. Insists that all members of WWF employed as permanent foremen shall retain WWF membership but be employed under the conditions of AFSA Award. 2pp. n.d.,5/5,n.d.,5/5,,,,,,,[]
10,46-50,,,,,,,,,,,4/30/2,5/5,"Agreement between AEWL and WWF regarding establishment of Industrial Relations Committees in each port in which there is a WWF branch. Lists functions re disputes, etc. 3pp. (2 copies). n.d.",5/5,n.d.,5/5,,,,,,,[]
10,46-50,,,,,,,,,,,4/30/3,5/5,Agreement between the British Phosphate Commission and AFSA. 1p. n.d.,5/5,n.d.,5/5,,,,,,,[]
11,51-55,5,5/5,GROUP 5. LEGAL,5/5,,,,,,,,,GROUP 5. LEGAL,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 15,5/5,5/1,5/5,The Melbourne Harbour Trust Commissioners Note: Explanatory Memoranda. Contains sixteen documents.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/1,5/5,Number of ships which berthed within the Port of Melbourne 1937-54.,5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/2,5/5,"Gross tonnage of such ships, 1937-54.",5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/3,5/5,Net tonnage of same.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/4,5/5,"Tons of cargo handled in Port of Melbourne, 1937-54.",5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/5,5/5,Figures for tankers.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/6,5/5,Overseas mail boats in the Port of Melbourne.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/7,5/5,Average size of general cargoes in the Port of Melbourne.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/8,5/5,"Tons of general cargo handled, 1937-54.",5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/9,5/5,Average tons of general cargo handled per day at selected' berths during the same period.,4/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/10,5/5,Analysis of cargo movement at each selected berth.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/11,5/5,Analysis of cargo movement for three interstate ships.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/12,5/5,Shows the port labour position by months since Jan. 1950.,5/5,Jan. 1950,5/5,,,1950-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/1/13,5/5,WWF shifts.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/1/14,5/5,"Prosecutions for offences and value of property recovered as the result of police action, 1948-54.",5/5,1948,5/5,1954,5/5,1948-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/15,5/5,"Cargo cranes in the Port of Melbourne, 1937-38, 1947-54.",5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/1/16,5/5,"Mechanical appliances in service, 1937-39, 1947-54.",5/5,1937,5/5,1954,5/5,1937-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2,5/5,Australian Stevedoring Industry Authority.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 15&16,5/5,5/2/1,5/5,"Orders, 1961-65. Concern members of WWF branches and are mainly repeals or variations of earlier orders. Cover ports of Bowen, Gladstone, Busselton, Sydney, Cairns, Melbourne, Beauty Point, Launceston, Hobart, Thevenard, Albany, Townsville, Fremantle, Adelaide, Port Pirie, Mackay, Darwin, Ulverstone. 20 items. 12 june 1961 to 2 Mar. 1965.",5/5,12 june 1961,5/5,2 Mar. 1965,5/5,1961-06-12,5/5,1965-03-02,5/5,[]
11,51-55,,,,,,,,,Unit 16,5/5,5/2/2,5/5,"Papers on industrial disputes and safety by H.G. Neil, Melbourne representative, ASIA.",5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/2/1,5/5,Disputes Coal. Discusses causes of strikes from 1948 to 1954 involving members of AFSA and WWF. Re claim for extra rate for work of unusual obnoxiousness or danger. Main sources of disputes alleged to have been lack of provision of industrial clothing and 1pm starts. 17pp. n.d.,5/5,1948,5/5,1954,5/5,1948-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/2/2,5/5,Late Start Disputes. Discusses disputes 1949 to 1953. 9pp.,5/5,1949,5/5,1953,5/5,1949-01-01,5/5,1953-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/2/3,5/5,"Disputes, Political and Policy. Lists major stoppages in the Port of Melbourne 1951-55. Re wages, 1951 overtime ban, protest against charges laid against Healy, WWF, under Crimes Act, stoppages re overtime ban, pensions claims, protest against the 1954 Stevedoring Industry Act. 4pp. n.d.",5/5,1951,5/5,1955,5/5,1951-01-01,5/5,1955-01-01,5/5,[]
11,51-55,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 16,5/5,5/2,5/5,Australian Stevedoring Industry Authority (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/2,5/5,Papers on industrial disputes and safety (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/2/4,5/5,Protest Against Disciplinary Enquiries. Speaks of difficulties in exercising discipline under Section 24 of the above Act. 4pp. plus MS. notes in margin. n.d.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/2/5,5/5,"Disputes - Alleged Safety Issues. Re question of safety of gear etc., in loading/discharging cargo. Neil says he finds it difficult to assess whether men's grievances are genuine. 7pp. 1953 - 1954.",5/5,1953,5/5,1954,5/5,1953-01-01,5/5,1954-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/2/6,5/5,Paper on a First-Aid Unit established in 1950 following WWF agitation. 3pp. n.d.,5/5,1950,5/5,,,1950-01-01,5/5,,,[]
11,51-55,,,,,,,,,Unit 16,5/5,5/2/3,5/5,Victorian Industrial Safety Conventions,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/3/1,5/5,"Stevedoring Industry Session. Re problems of safety on the waterfront. Composite paper prepared by representatives of ASIA, Marine Branch of Department of Shipping and Transport, Employers' Accident Prevention Organisation, WWF and Direct Employers. Re danger hazards, high accident rate etc. Recommends setting up a Safety Committee. 13pp. 1960.",5/5,1960,5/5,,,1960-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/2,5/5,Ditto. Law and Safety on the Waterfront. Composite paper. 9pp. 1960.,5/5,1960,5/5,,,1960-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/3,5/5,"Minutes of Geelong Advisory Panel on Waterfront Accident Prevention meetings attended by representatives of ASIA, WWF, AFSA, SAPO. Re job safety pamphlets, visual education, safety footwear and goggles, etc. 1 bundle. 4 Oct. 1961 to 10 Dec. 1965.",5/5,4 Oct. 1961,5/5,10 Dec. 1965,5/5,1961-10-04,5/5,1965-12-10,5/5,[]
11,51-55,,,,,,,,,,,5/2/3/4,5/5,Minutes of Melbourne Advisory Panel. Meeting No. 8. 4pp. 10 Jan. 1962.,5/5,10 Jan. 1962,5/5,,,1962-01-10,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/5,5/5,"Stevedoring Industry Session. Re occupational health and safety on the waterfront. Composite paper. Re work done in the Port of Melbourne by ASIA, WWF, etc. 34pp. 1964.",5/5,1964,5/5,,,1964-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/6,5/5,Ditto. The Design and Construction of New Vessels and its Relationship to Safety. Composite paper. Re safety from the point of view of satutory regulations. 12pp. 1964.,5/5,1964,5/5,,,1964-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/7,5/5,"Ditto. Port Emergency Service of the Melbourne Harbor Trust. Paper by J.B. Lawson, Chief Officer. Lists special services- frogmen, oxygen breathing apparatus, etc. 11pp. 1964.",5/5,1964,5/5,,,1964-01-01,5/5,,,[]
11,51-55,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 16,5/5,5/2,5/5,Australian Stevedoring Industry Authority (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/3,5/5,Victorian Industrial Safety Conventions (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/3/8,5/5,Ditto. Training for Safety on the Waterfront. Composite paper. 17pp. 1964.,5/5,1964,5/5,,,1964-01-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/3/9,5/5,International Labour Office (Geneva) Victorian Division. List of Safety and Related publications. 4pp. 1964.,5/5,1964,5/5,,,1964-01-01,5/5,,,[]
11,51-55,,,,,,,,,Unit 17,5/5,5/2/4,5/5,"Australian Stevedoring Industry Board. Printed Reports. Note: Contain valuable material on causes/outcome of strikes on the waterfront in various States. Classifies disputes under headings such as refusal to work on holidays, refusal to work overtime or to handle munitions. Includes appendices with statistics on labour activity, hours and wages, man hours lost through strikes.",5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/4/1,5/5,"Second Report Contains section on strikes, survey of strikes 1950/1, labour relations, amenities. Appendices. 51pp. 30 June 1951.",5/5,1950,5/5,1951,5/5,1950-01-01,5/5,1951-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/4/2,5/5,Fourth Report. Ditto. Claims there are fewer stoppages this year. Alleges main causes were transfers from job to job and numbers of men employed. 51pp. 30 June 1953.,5/5,30 June 1953,5/5,,,1953-06-30,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/4/3,5/5,"Fifth Report Contains a survey of strikes/stoppages from July 1953 to June 1954 with summary of this ""industrially troubled year on the waterfront"". Classifies strikes and has statistical appendices. 41pp. 30 June 1954.",5/5,July 1953,5/5,June 1954,5/5,1953-07-01,5/5,1954-06-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/4/4,5/5,"Sixth Report Re Committee of Inquiry appointed in 1954 under the Stevedoring Industry Act. Re Australia-wide wharf strike in opposition to amendment of the Stevedoring Industry Act, 1949, which gives employers the right to recruit new waterside workers. Lists and classifies strikes. 57pp. 30 June 1955.",5/5,1954,5/5,30 June 1955,5/5,1954-01-01,5/5,1955-06-30,5/5,[]
11,51-55,,,,,,,,,,,5/2/4/5,5/5,"1958 Report. Re amendment of Stevedoring Industry Act, logs of claims, safety provisions, industrial stoppages. 83pp. 30 June 1958.",5/5,1958,5/5,30 June 1958,5/5,1958-01-01,5/5,1958-06-30,5/5,[]
11,51-55,,,,,,,,,,,5/2/4/6,5/5,"1959 Report. Re log of claims hearing, port quotas and recruitment, stoppages. 107pp. (2 copies). 30 June 1959.",5/5,1959,5/5,30 June 1959,5/5,1959-01-01,5/5,1959-06-30,5/5,[]
11,51-55,,,,,,,,,,,5/2/4/7,5/5,"1960 Report. Contains an assessment of the new Waterside Workers' Award, 1960. 145pp. 30 June 1960.",5/5,1960,5/5,30 June 1960,5/5,1960-01-01,5/5,1960-06-30,5/5,[]
11,51-55,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/5,5/5,ASIA Notice to All Waterside Workers Brief summary of principal changes made by the Government to the long service leave scheme and to other provisions of the Stevedoring Industry Act. 4pp. (2 sheets). 26 Nov. 1962.,5/5,26 Nov. 1962,5/5,,,1962-11-26,5/5,,,"[{""value"": ""Possibly unit 10"", ""confidence"": ""5/5""}, {""value"": ""refer to Archivist"", ""confidence"": ""5/5""}]"
11,51-55,,,,,,,,,,,5/2/6,5/5,"Objection by the WWF to transfer of waterside workers at the Port of Sydney, Nov. 1963. Results of WWF Conference. 7pp. 19 Nov. 1963.",5/5,19 Nov. 1963,5/5,,,1963-11-19,5/5,,,"[{""value"": ""Possibly unit 10"", ""confidence"": ""5/5""}, {""value"": ""refer to Archivist"", ""confidence"": ""5/5""}]"
11,51-55,,,,,,,,,Unit 10,5/5,5/2/7,5/5,"ASIA Enquiries, 1952 to 1963. Note: Useful information about relations between foremen and waterside workers in the Port of Melbourne.",5/5,1952,5/5,1963,5/5,1952-01-01,5/5,1963-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/7/1,5/5,"Notes on Enquiry held before H.G. Neil, local representative, ASIA, on dismissal of H. Castlehow for being under influence of liquor, held at Waterside Labour Bureau, 1952. Registration as waterside worker cancelled. 8pp. 1 July 1952.",5/5,1 July 1952,5/5,,,1952-07-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/7/2,5/5,"Enquiry into whether the Melbourne Stevedoring Co. Ltd should be de-registered under Stevedoring Industry Act, 1949, Section 23, for laxity in the case of Castlehow's dismissal. Heard before Neil. 11pp. 8 July 1952.",5/5,8 July 1952,5/5,,,1952-07-08,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/7/3,5/5,"Enquiry concerning whether registration of Brisbane Stevedoring and Wool Dumping Co. should be cancelled or suspended arising out of incident on Dunedin Star in the Port of Brisbane, Sept. 1952, which resulted in the dismissal of 5 waterside workers for being under the influence of liquor. Witnesses cross-examined by Neil. Further enquiry pending. 23pp. 19 Sept. 1952.",5/5,Sept. 1952,5/5,19 Sept. 1952,5/5,1952-09-01,5/5,1952-09-19,5/5,[]
11,51-55,,,,,,,,,,,5/2/7/4,5/5,"Enquiry following dismissal of L.J. Fraser from the Carlisle for striking watchman R.G. King without provocation, using threatening and abusive langauge to Supervisor E.C. Ellis, etc. Contains letters, evidence, etc. Fraser suspended for 6 months. 29pp. 27 Oct. - 11 Nov. 1955.",5/5,27 Oct. 1955,5/5,11 Nov. 1955,5/5,1955-10-27,5/5,1955-11-11,5/5,[]
11,51-55,,,,,,,,,,,5/2/7/5,5/5,Copy of L.C. Hirt Affidavit. 2pp. 28 Oct. 1955.,5/5,28 Oct. 1955,5/5,,,1955-10-28,5/5,,,[]
11,51-55,,,,,,,,,Unit 17,5/5,5/2/7/6,5/5,"Committee of Enquiry into the Stevedoring Industry, 1954-56. Contains evidence on the functioning of the ASIB in the industry. Vol. 2. Submission of Council for Associations of Shipowners. Re best use of labour, discipline, etc. Concludes that Board has failed, has submitted to union control, has given up its ""proper bargaining power"". 190pp. Dec. 1955.",5/5,1954,5/5,1956,5/5,1954-01-01,5/5,1956-01-01,5/5,[]
11,51-55,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 10,5/5,5/2,5/5,Australian Stevedoring Industry Authority (cont.),5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/2/7,5/5,"ASIA Enquiries, 1952 to 1963 (cont.)",5/5,1952,5/5,1963,5/5,1952-01-01,5/5,1963-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/2/7/7,5/5,"Notes of an enquiry concerning the dismissal of Laidlaw, waterside workers, and subsequent refusal of other waterside workers to continue on Chungking. Contains evidence from foreman etc. Neil says he will have to report the information to ASIA for action. Suspends registration of all men concerned for 2 working days. 13pp. 12 Sept. 1960.",5/5,12 Sept. 1960,5/5,,,1960-09-12,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/7/8,5/5,"Investigation, re what actually happened on board Waimea, on wharf and in amenities hall, during 5-11 p.m. shift, etc., concerning allegations that some waterside workers were under influence of liquor and fights occurred. Case adjourned. 22pp. 19 Oct. 1961.",5/5,19 Oct. 1961,5/5,,,1961-10-19,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/7/9,5/5,"ASIA, Port of Geelong. Investigation into an allegation by WWF, Geelong branch against W. Romari, foreman for F.G. Strang Pty Ltd on the vessel Kirribilli. Case adjourned. 27pp. 29 April 1963.",5/5,29 April 1963,5/5,,,1963-04-29,5/5,,,[]
11,51-55,,,,,,,,,,,5/2/7/10,5/5,"Notes of an enquiry to determine whether registration of waterside worker, N.J. Carruthers, should be cancelled or suspended, following his dismissal for striking foreman W. Cox. Carruthers claims Cox struck first. Neil cancels Carruther's registration. 35pp. 22 Nov. 1963.",5/5,22 Nov. 1963,5/5,,,1963-11-22,5/5,,,[]
11,51-55,,,,,,,,,,,5/3,5/5,Workers' Compensation.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/3/1,5/5,"Acts, legal rulings.",5/5,,,,,,,,,[]
11,51-55,,,,,,,,,Unit 18,5/5,5/3/1/1,5/5,Workers Compensation (Amendment) Act 1962. Amends the Act of 1958. Printed copy. 10pp. (5 sheets). 1962.,5/5,1962,5/5,1962,5/5,1962-01-01,5/5,1962-01-01,5/5,[]
11,51-55,,,,,,,,,,,5/3/1/2,5/5,Summary of Victorian Workers' Compensation Act. Published by THC. 31pp. (2 copies). July 1965.,5/5,July 1965,5/5,,,1965-07-01,5/5,,,[]
11,51-55,,,,,,,,,,,5/3/1/3,5/5,Information concerning procedure for claiming compensation. 4pp. (t.s.) n.d.,5/5,,,,,,,,,[]
11,51-55,,,,,,,,,,,5/3/1/4,5/5,"Workers' Compensation Board of Victoria. Legal rulings 1953 to 1964. Gives section of Act referred to, judgement and reasons for decision in a large number of cases involving both private and public employers. 1 bundle. 16 April 1953 to 14 May 1964.",5/5,16 April 1953,5/5,14 May 1964,5/5,1953-04-16,5/5,1964-05-14,5/5,[]
11,51-55,,,,,,,,,,,5/3/2,5/5,"AFSA Compensation Cases Contains correspondence, medical opinions, newspaper cuttings, etc. from 1951 to 1972. Covers a wide variety of cases - accident, negligence, industrial disease, etc. 1 bundle. 1951 to 1972.",5/5,1951,5/5,1972,5/5,1951-01-01,5/5,1972-01-01,5/5,[]
12,56-60,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Workers' Compensation (cont.),5/5,,,,,5/3,5/5,Workers' Compensation (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Correspondence/circulars.,5/5,,,Unit 18,5/5,5/3/3,5/5,Correspondence/circulars.,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,,,5/3/3/1,5/5,"THC Circular. Re proposed amendments to Workers' Compensation Act 1958. Concludes with some general observations about poor administration, lack of financial help from unions in paying preliminary medical fees, etc. 13pp. n.d.",5/5,n.d.,5/5,,,,,,,[]
12,56-60,,,,,,,,,,,5/3/3/2,5/5,"Ditto. To AWU., ARU, AFSA, WWF, etc. Re meeting to consider the effect of the use by the Grain Elevators Board of Phostoxin gas in operations required to move grain from bulk stores. 1p. 16 May 1961.",5/5,16 May 1961.,5/5,,,1961-05-16,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/3,5/5,THC resolution re use of phostoxin gas. Directs unions not to handle such grain earlier than ten days. 1p. 17 May 1961.,5/5,17 May 1961.,5/5,,,1961-05-17,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/4,5/5,THC Business Sheet Executive Report clause 4. To permit the Assistant Secretary to make a report re use of fumigating tablets in wheat. 1p. 18 May 1961.,5/5,18 May 1961.,5/5,,,1961-05-18,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/5,5/5,Copies of decision made by a meeting of THC Disputes Committee re handling wheat undergoing fumigation. 2pp. 7 June 1961.,5/5,7 June 1961.,5/5,,,1961-06-07,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/6,5/5,"Industrial Hygiene Division. Health Department Memorandum. Re tests made by Grain Elevators Board, Geelong, on fumigated coal-trucks, in truck shed, throughout Board building and on ship. 2pp. 20 July 1961.",5/5,20 July 1961.,5/5,,,1961-07-20,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/7,5/5,THC circular to all unions. Encloses a copy of a letter from Maurice Blackburn and Co. which claims that many workers are losing their rights to sue for damages by failure to obtain legal advice soon enough after an accident. 1p. 22 Aug. 1961.,5/5,22 Aug. 1961.,5/5,,,1961-08-22,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/8,5/5,Ditto. Concerns a judgement given by the Industrial Appeals Court re funeral leave. 1p. (2 copies). 10 Sept. 1962.,5/5,10 Sept. 1962.,5/5,,,1962-09-10,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/9,5/5,Report of a special meeting of THC. Re recommendations following proposals made by the Bolte Government to amend the Workers' Compensation Act. Requests ALP to oppose Bill. 5pp. 30 Oct. 1962.,5/5,30 Oct. 1962.,5/5,,,1962-10-30,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/10,5/5,"THC circular to all unions. Re letter for the use of unions in connection with THC protests against some of the provisions in the above Bill. Says it is an attempt to ""turn the clock back"". 3pp. 7 Nov. 1962.",5/5,7 Nov. 1962.,5/5,,,1962-11-07,5/5,,,[]
12,56-60,5,5/5,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,GROUP 5. LEGAL (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Workers' Compensation (cont.),5/5,,,,,5/3,5/5,Workers' Compensation (cont.),5/5,,,,,,,,,[]
12,56-60,,,,,Correspondence/circulars.,5/5,,,Unit 18,5/5,5/3/3,5/5,Correspondence/circulars.,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,,,5/3/3/11,5/5,Ditto. Re campaign against above Bill. 1p. 7 Nov. 1962.,5/5,7 Nov. 1962.,5/5,,,1962-11-07,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/12,5/5,Ditto. Asks unions to examine carefully any workers' compensation claims for which employers or insurance companies deny liability. 1p. 25 Aug. 1965.,5/5,25 Aug. 1965.,5/5,,,1965-08-25,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/13,5/5,List of workers' comepnsation claims in which employers or insurance companies deny liability. 2pp. 1964-65.,5/5,1964,5/5,65,5/5,1964-01-01,5/5,1965-01-01,5/5,[]
12,56-60,,,,,,,,,,,5/3/3/14,5/5,"THC circular to all unions. Re copies of draft letters drawn up by THC representative on the Workers' Compensation Board for use when a worker has lodged a claim in the usual way but not received a satisfactory answer, etc. Avoids legal costs. 3pp. 8 June 1966.",5/5,8 June 1966.,5/5,,,1966-06-08,5/5,,,[]
12,56-60,,,,,,,,,,,5/3/3/15,5/5,"Ditto. Concerns preparations for a deputation to the State Government on the effects of 1965 amendment to the definition of ""injury"" in the Workers' Compensation Act. Claims that it is detrimental to claims in respect of heart and vascular disorders and mental and nervous disorders. 1p. 17 Aug. 1966.",5/5,17 Aug. 1966.,5/5,,,1966-08-17,5/5,,,[]
12,56-60,,,,,Long Service Leave,5/5,,,,,5/4,5/5,Long Service Leave,5/5,,,,,,,,,[]
12,56-60,,,,,,,,,Unit 19,5/5,5/4/1,5/5,"1957 Privy Council Decision re Victorian Long Service Leave Act. 1. Copy of Privy Council Judgement. 6pp. 19 Mar. 1957. 2. ACTU circular to affiliated unions. Attaches copy of judgement dismissing appeal by the employers, also legal opinion of Maurice Blackburn and Co. Urges all union members covered by federal awards to make immediate claims for long service leave benefits. 2pp. 3 April 1957.",5/5,19 Mar. 1957,5/5,3 April 1957,5/5,1957-03-19,5/5,1957-04-03,5/5,[]
12,56-60,,,,,,,,,,,5/4/2,5/5,Copy of draft clause for long service leave six months after 20 years service. 2pp. 195?,5/5,195?,5/5,,,,,,,[]
12,56-60,,,,,,,,,,,5/4/3,5/5,ASIA. Notice to all waterside workers. Summary of provisions of Stevedoring Industry Bill re long service leave 13 weeks after 20 years. 4pp. (2 sheets). 26 May 1961.,5/5,26 May 1961.,5/5,,,1961-05-26,5/5,,,[]
